# ASCII 1D datafile generated by TiberCAD
# x Ec Ev eQFermi hQFermi ElPotential eDensity hDensity eMobility hMobility ElField_x ElField_y ElField_z eCurrentDensity_x eCurrentDensity_y eCurrentDensity_z hCurrentDensity_x hCurrentDensity_y hCurrentDensity_z NetRecombination SRHRecombination 
-12.853 0.0800793 -1.03873 -0.114441 -0.934548 2.1434 1.47758e+16 9.29277e+17 1417 470.5 2.14455 0 0 49.5188 0 0 137.193 0 0 1.48527e+23 1.48527e+23 
-12.6857 0.0801152 -1.0387 -0.114194 -0.934515 2.14337 1.48969e+16 9.29389e+17 1417 470.5 2.14015 0 0 49.9185 0 0 136.794 0 0 1.49739e+23 1.49739e+23 
-12.5201 0.0801506 -1.03866 -0.113949 -0.934483 2.14333 1.50179e+16 9.295e+17 1417 470.5 2.13576 0 0 50.3175 0 0 136.395 0 0 1.50949e+23 1.50949e+23 
-12.3561 0.0801856 -1.03863 -0.113707 -0.934451 2.1433 1.51386e+16 9.29612e+17 1417 470.5 2.13138 0 0 50.7157 0 0 135.997 0 0 1.52156e+23 1.52156e+23 
-12.1938 0.0802201 -1.03859 -0.113468 -0.934419 2.14326 1.52591e+16 9.29723e+17 1417 470.5 2.12702 0 0 51.1131 0 0 135.599 0 0 1.53361e+23 1.53361e+23 
-12.033 0.0802543 -1.03856 -0.113231 -0.934388 2.14323 1.53793e+16 9.29834e+17 1417 470.5 2.12266 0 0 51.5096 0 0 135.203 0 0 1.54564e+23 1.54564e+23 
-11.8738 0.0802881 -1.03852 -0.112996 -0.934358 2.14319 1.54994e+16 9.29944e+17 1417 470.5 2.11831 0 0 51.9053 0 0 134.807 0 0 1.55765e+23 1.55765e+23 
-11.7163 0.0803214 -1.03849 -0.112763 -0.934327 2.14316 1.56192e+16 9.30055e+17 1417 470.5 2.11398 0 0 52.3 0 0 134.412 0 0 1.56963e+23 1.56963e+23 
-11.5602 0.0803544 -1.03846 -0.112533 -0.934297 2.14313 1.57387e+16 9.30165e+17 1417 470.5 2.10966 0 0 52.6939 0 0 134.018 0 0 1.58158e+23 1.58158e+23 
-11.4058 0.0803869 -1.03843 -0.112306 -0.934268 2.1431 1.5858e+16 9.30275e+17 1417 470.5 2.10535 0 0 53.0868 0 0 133.625 0 0 1.59351e+23 1.59351e+23 
-11.2528 0.0804191 -1.03839 -0.11208 -0.934239 2.14306 1.5977e+16 9.30385e+17 1417 470.5 2.10105 0 0 53.4787 0 0 133.234 0 0 1.60541e+23 1.60541e+23 
-11.1014 0.0804509 -1.03836 -0.111857 -0.93421 2.14303 1.60957e+16 9.30494e+17 1417 470.5 2.09677 0 0 53.8696 0 0 132.843 0 0 1.61728e+23 1.61728e+23 
-10.9515 0.0804823 -1.03833 -0.111636 -0.934182 2.143 1.62142e+16 9.30603e+17 1417 470.5 2.0925 0 0 54.2595 0 0 132.453 0 0 1.62912e+23 1.62912e+23 
-10.8031 0.0805133 -1.0383 -0.111417 -0.934154 2.14297 1.63324e+16 9.30712e+17 1417 470.5 2.08824 0 0 54.6484 0 0 132.064 0 0 1.64093e+23 1.64093e+23 
-10.6561 0.0805439 -1.03827 -0.111201 -0.934126 2.14294 1.64502e+16 9.30821e+17 1417 470.5 2.084 0 0 55.0361 0 0 131.676 0 0 1.65271e+23 1.65271e+23 
-10.5106 0.0805742 -1.03824 -0.110986 -0.934099 2.14291 1.65678e+16 9.30929e+17 1417 470.5 2.07977 0 0 55.4228 0 0 131.29 0 0 1.66446e+23 1.66446e+23 
-10.3665 0.0806042 -1.03821 -0.110774 -0.934072 2.14288 1.6685e+16 9.31037e+17 1417 470.5 2.07555 0 0 55.8083 0 0 130.904 0 0 1.67617e+23 1.67617e+23 
-10.2239 0.0806337 -1.03818 -0.110564 -0.934045 2.14285 1.68019e+16 9.31145e+17 1417 470.5 2.07135 0 0 56.1927 0 0 130.52 0 0 1.68786e+23 1.68786e+23 
-10.0827 0.080663 -1.03815 -0.110356 -0.934019 2.14282 1.69185e+16 9.31253e+17 1417 470.5 2.06716 0 0 56.5759 0 0 130.136 0 0 1.6995e+23 1.6995e+23 
-9.94287 0.0806918 -1.03812 -0.11015 -0.933993 2.14279 1.70347e+16 9.3136e+17 1417 470.5 2.06299 0 0 56.9579 0 0 129.754 0 0 1.71112e+23 1.71112e+23 
-9.80443 0.0807204 -1.03809 -0.109946 -0.933968 2.14276 1.71506e+16 9.31467e+17 1417 470.5 2.05884 0 0 57.3387 0 0 129.374 0 0 1.7227e+23 1.7227e+23 
-9.66738 0.0807486 -1.03806 -0.109744 -0.933943 2.14273 1.72662e+16 9.31573e+17 1417 470.5 2.05469 0 0 57.7183 0 0 128.994 0 0 1.73424e+23 1.73424e+23 
-9.53168 0.0807764 -1.03804 -0.109544 -0.933918 2.14271 1.73814e+16 9.3168e+17 1417 470.5 2.05057 0 0 58.0966 0 0 128.616 0 0 1.74575e+23 1.74575e+23 
-9.39732 0.0808039 -1.03801 -0.109347 -0.933893 2.14268 1.74962e+16 9.31785e+17 1417 470.5 2.04646 0 0 58.4736 0 0 128.239 0 0 1.75722e+23 1.75722e+23 
-9.2643 0.0808311 -1.03798 -0.109151 -0.933869 2.14265 1.76107e+16 9.31891e+17 1417 470.5 2.04236 0 0 58.8493 0 0 127.863 0 0 1.76865e+23 1.76865e+23 
-9.1326 0.080858 -1.03795 -0.108957 -0.933845 2.14262 1.77248e+16 9.31996e+17 1417 470.5 2.03829 0 0 59.2237 0 0 127.489 0 0 1.78004e+23 1.78004e+23 
-9.0022 0.0808846 -1.03793 -0.108765 -0.933821 2.1426 1.78385e+16 9.32101e+17 1417 470.5 2.03422 0 0 59.5968 0 0 127.116 0 0 1.7914e+23 1.7914e+23 
-8.8731 0.0809108 -1.0379 -0.108575 -0.933798 2.14257 1.79518e+16 9.32205e+17 1417 470.5 2.03018 0 0 59.9685 0 0 126.744 0 0 1.80271e+23 1.80271e+23 
-8.74528 0.0809367 -1.03788 -0.108387 -0.933775 2.14255 1.80647e+16 9.3231e+17 1417 470.5 2.02615 0 0 60.3388 0 0 126.373 0 0 1.81399e+23 1.81399e+23 
-8.61872 0.0809623 -1.03785 -0.108201 -0.933752 2.14252 1.81772e+16 9.32413e+17 1417 470.5 2.02214 0 0 60.7078 0 0 126.005 0 0 1.82522e+23 1.82522e+23 
-8.49343 0.0809876 -1.03782 -0.108016 -0.93373 2.14249 1.82893e+16 9.32517e+17 1417 470.5 2.01814 0 0 61.0753 0 0 125.637 0 0 1.83642e+23 1.83642e+23 
-8.36937 0.0810127 -1.0378 -0.107834 -0.933708 2.14247 1.8401e+16 9.3262e+17 1417 470.5 2.01417 0 0 61.4414 0 0 125.271 0 0 1.84757e+23 1.84757e+23 
-8.24654 0.0810374 -1.03778 -0.107653 -0.933686 2.14245 1.85123e+16 9.32722e+17 1417 470.5 2.0102 0 0 61.8061 0 0 124.906 0 0 1.85868e+23 1.85868e+23 
-8.12493 0.0810618 -1.03775 -0.107475 -0.933664 2.14242 1.86232e+16 9.32824e+17 1417 470.5 2.00626 0 0 62.1693 0 0 124.543 0 0 1.86974e+23 1.86974e+23 
-8.00453 0.0810859 -1.03773 -0.107297 -0.933643 2.1424 1.87336e+16 9.32926e+17 1417 470.5 2.00234 0 0 62.5311 0 0 124.181 0 0 1.88077e+23 1.88077e+23 
-7.88532 0.0811098 -1.0377 -0.107122 -0.933622 2.14237 1.88437e+16 9.33028e+17 1417 470.5 1.99843 0 0 62.8913 0 0 123.821 0 0 1.89175e+23 1.89175e+23 
-7.76729 0.0811333 -1.03768 -0.106949 -0.933601 2.14235 1.89532e+16 9.33129e+17 1417 470.5 1.99454 0 0 63.2501 0 0 123.462 0 0 1.90268e+23 1.90268e+23 
-7.65044 0.0811566 -1.03766 -0.106777 -0.933581 2.14233 1.90624e+16 9.33229e+17 1417 470.5 1.99067 0 0 63.6073 0 0 123.105 0 0 1.91357e+23 1.91357e+23 
-7.53474 0.0811796 -1.03763 -0.106607 -0.93356 2.1423 1.91711e+16 9.3333e+17 1417 470.5 1.98681 0 0 63.9631 0 0 122.749 0 0 1.92442e+23 1.92442e+23 
-7.42019 0.0812024 -1.03761 -0.106439 -0.933541 2.14228 1.92793e+16 9.33429e+17 1417 470.5 1.98298 0 0 64.3172 0 0 122.395 0 0 1.93522e+23 1.93522e+23 
-7.30678 0.0812248 -1.03759 -0.106272 -0.933521 2.14226 1.93871e+16 9.33529e+17 1417 470.5 1.97916 0 0 64.6699 0 0 122.042 0 0 1.94597e+23 1.94597e+23 
-7.19449 0.081247 -1.03757 -0.106107 -0.933501 2.14224 1.94944e+16 9.33628e+17 1417 470.5 1.97536 0 0 65.0209 0 0 121.691 0 0 1.95668e+23 1.95668e+23 
-7.08331 0.081269 -1.03754 -0.105944 -0.933482 2.14221 1.96013e+16 9.33726e+17 1417 470.5 1.97158 0 0 65.3704 0 0 121.342 0 0 1.96734e+23 1.96734e+23 
-6.97324 0.0812907 -1.03752 -0.105782 -0.933463 2.14219 1.97077e+16 9.33824e+17 1417 470.5 1.96782 0 0 65.7183 0 0 120.994 0 0 1.97796e+23 1.97796e+23 
-6.86426 0.0813121 -1.0375 -0.105622 -0.933445 2.14217 1.98137e+16 9.33922e+17 1417 470.5 1.96407 0 0 66.0646 0 0 120.648 0 0 1.98853e+23 1.98853e+23 
-6.75636 0.0813333 -1.03748 -0.105463 -0.933426 2.14215 1.99192e+16 9.34019e+17 1417 470.5 1.96035 0 0 66.4093 0 0 120.303 0 0 1.99905e+23 1.99905e+23 
-6.64953 0.0813542 -1.03746 -0.105307 -0.933408 2.14213 2.00242e+16 9.34116e+17 1417 470.5 1.95665 0 0 66.7523 0 0 119.96 0 0 2.00952e+23 2.00952e+23 
-6.54376 0.0813749 -1.03744 -0.105151 -0.93339 2.14211 2.01287e+16 9.34212e+17 1417 470.5 1.95296 0 0 67.0937 0 0 119.619 0 0 2.01994e+23 2.01994e+23 
-6.43904 0.0813953 -1.03742 -0.104998 -0.933372 2.14209 2.02327e+16 9.34308e+17 1417 470.5 1.94929 0 0 67.4335 0 0 119.279 0 0 2.03031e+23 2.03031e+23 
-6.33535 0.0814155 -1.0374 -0.104845 -0.933355 2.14207 2.03363e+16 9.34404e+17 1417 470.5 1.94564 0 0 67.7717 0 0 118.941 0 0 2.04064e+23 2.04064e+23 
-6.2327 0.0814354 -1.03738 -0.104695 -0.933337 2.14205 2.04393e+16 9.34499e+17 1417 470.5 1.94202 0 0 68.1081 0 0 118.604 0 0 2.05092e+23 2.05092e+23 
-6.13106 0.0814552 -1.03736 -0.104545 -0.93332 2.14203 2.05419e+16 9.34593e+17 1417 470.5 1.93841 0 0 68.4429 0 0 118.269 0 0 2.06114e+23 2.06114e+23 
-6.03043 0.0814746 -1.03734 -0.104398 -0.933303 2.14201 2.0644e+16 9.34688e+17 1417 470.5 1.93482 0 0 68.7761 0 0 117.936 0 0 2.07132e+23 2.07132e+23 
-5.9308 0.0814939 -1.03732 -0.104252 -0.933287 2.14199 2.07456e+16 9.34781e+17 1417 470.5 1.93125 0 0 69.1075 0 0 117.605 0 0 2.08145e+23 2.08145e+23 
-5.83216 0.0815129 -1.0373 -0.104107 -0.93327 2.14197 2.08467e+16 9.34874e+17 1417 470.5 1.9277 0 0 69.4373 0 0 117.275 0 0 2.09152e+23 2.09152e+23 
-5.73449 0.0815317 -1.03728 -0.103964 -0.933254 2.14195 2.09473e+16 9.34967e+17 1417 470.5 1.92417 0 0 69.7653 0 0 116.947 0 0 2.10155e+23 2.10155e+23 
-5.63779 0.0815503 -1.03726 -0.103822 -0.933238 2.14193 2.10473e+16 9.3506e+17 1417 470.5 1.92065 0 0 70.0917 0 0 116.621 0 0 2.11152e+23 2.11152e+23 
-5.54206 0.0815687 -1.03724 -0.103681 -0.933222 2.14191 2.11469e+16 9.35151e+17 1417 470.5 1.91716 0 0 70.4163 0 0 116.296 0 0 2.12145e+23 2.12145e+23 
-5.44727 0.0815869 -1.03723 -0.103542 -0.933207 2.1419 2.1246e+16 9.35243e+17 1417 470.5 1.91369 0 0 70.7393 0 0 115.973 0 0 2.13132e+23 2.13132e+23 
-5.35342 0.0816048 -1.03721 -0.103405 -0.933191 2.14188 2.13446e+16 9.35334e+17 1417 470.5 1.91024 0 0 71.0605 0 0 115.652 0 0 2.14114e+23 2.14114e+23 
-5.2605 0.0816225 -1.03719 -0.103268 -0.933176 2.14186 2.14426e+16 9.35424e+17 1417 470.5 1.9068 0 0 71.3799 0 0 115.332 0 0 2.15091e+23 2.15091e+23 
-5.16851 0.0816401 -1.03717 -0.103134 -0.933161 2.14184 2.15401e+16 9.35514e+17 1417 470.5 1.90339 0 0 71.6977 0 0 115.015 0 0 2.16063e+23 2.16063e+23 
-5.07742 0.0816574 -1.03716 -0.103 -0.933146 2.14183 2.16372e+16 9.35603e+17 1417 470.5 1.9 0 0 72.0137 0 0 114.699 0 0 2.1703e+23 2.1703e+23 
-4.98724 0.0816745 -1.03714 -0.102868 -0.933131 2.14181 2.17337e+16 9.35692e+17 1417 470.5 1.89663 0 0 72.328 0 0 114.384 0 0 2.17991e+23 2.17991e+23 
-4.89796 0.0816914 -1.03712 -0.102737 -0.933117 2.14179 2.18296e+16 9.35781e+17 1417 470.5 1.89327 0 0 72.6405 0 0 114.072 0 0 2.18947e+23 2.18947e+23 
-4.80956 0.0817081 -1.0371 -0.102607 -0.933103 2.14177 2.19251e+16 9.35869e+17 1417 470.5 1.88994 0 0 72.9513 0 0 113.761 0 0 2.19898e+23 2.19898e+23 
-4.72203 0.0817247 -1.03709 -0.102479 -0.933089 2.14176 2.20201e+16 9.35956e+17 1417 470.5 1.88663 0 0 73.2603 0 0 113.452 0 0 2.20844e+23 2.20844e+23 
-4.63538 0.081741 -1.03707 -0.102352 -0.933075 2.14174 2.21145e+16 9.36043e+17 1417 470.5 1.88333 0 0 73.5676 0 0 113.145 0 0 2.21784e+23 2.21784e+23 
-4.54958 0.0817571 -1.03706 -0.102226 -0.933061 2.14173 2.22084e+16 9.3613e+17 1417 470.5 1.88006 0 0 73.8731 0 0 112.839 0 0 2.2272e+23 2.2272e+23 
-4.46463 0.0817731 -1.03704 -0.102102 -0.933047 2.14171 2.23018e+16 9.36216e+17 1417 470.5 1.87681 0 0 74.1768 0 0 112.535 0 0 2.23649e+23 2.23649e+23 
-4.38053 0.0817889 -1.03702 -0.101979 -0.933034 2.14169 2.23946e+16 9.36302e+17 1417 470.5 1.87357 0 0 74.4788 0 0 112.233 0 0 2.24574e+23 2.24574e+23 
-4.29726 0.0818045 -1.03701 -0.101857 -0.933021 2.14168 2.24869e+16 9.36387e+17 1417 470.5 1.87036 0 0 74.779 0 0 111.933 0 0 2.25493e+23 2.25493e+23 
-4.21482 0.0818199 -1.03699 -0.101736 -0.933008 2.14166 2.25787e+16 9.36471e+17 1417 470.5 1.86717 0 0 75.0775 0 0 111.635 0 0 2.26407e+23 2.26407e+23 
-4.13319 0.0818351 -1.03698 -0.101616 -0.932995 2.14165 2.267e+16 9.36556e+17 1417 470.5 1.86399 0 0 75.3742 0 0 111.338 0 0 2.27316e+23 2.27316e+23 
-4.05237 0.0818502 -1.03696 -0.101498 -0.932982 2.14163 2.27607e+16 9.36639e+17 1417 470.5 1.86084 0 0 75.6691 0 0 111.043 0 0 2.2822e+23 2.2822e+23 
-3.97236 0.081865 -1.03695 -0.101381 -0.932969 2.14162 2.28509e+16 9.36722e+17 1417 470.5 1.85771 0 0 75.9622 0 0 110.75 0 0 2.29118e+23 2.29118e+23 
-3.89314 0.0818797 -1.03693 -0.101265 -0.932957 2.1416 2.29406e+16 9.36805e+17 1417 470.5 1.8546 0 0 76.2536 0 0 110.459 0 0 2.3001e+23 2.3001e+23 
-3.8147 0.0818943 -1.03692 -0.10115 -0.932945 2.14159 2.30298e+16 9.36887e+17 1417 470.5 1.8515 0 0 76.5432 0 0 110.169 0 0 2.30898e+23 2.30898e+23 
-3.73704 0.0819086 -1.0369 -0.101036 -0.932933 2.14157 2.31184e+16 9.36969e+17 1417 470.5 1.84843 0 0 76.8311 0 0 109.881 0 0 2.3178e+23 2.3178e+23 
-3.66016 0.0819228 -1.03689 -0.100924 -0.932921 2.14156 2.32065e+16 9.3705e+17 1417 470.5 1.84537 0 0 77.1171 0 0 109.595 0 0 2.32657e+23 2.32657e+23 
-3.58403 0.0819369 -1.03688 -0.100812 -0.932909 2.14155 2.3294e+16 9.37131e+17 1417 470.5 1.84234 0 0 77.4014 0 0 109.311 0 0 2.33528e+23 2.33528e+23 
-3.50866 0.0819507 -1.03686 -0.100702 -0.932897 2.14153 2.33811e+16 9.37211e+17 1417 470.5 1.83933 0 0 77.6839 0 0 109.028 0 0 2.34394e+23 2.34394e+23 
-3.43404 0.0819645 -1.03685 -0.100593 -0.932886 2.14152 2.34676e+16 9.37291e+17 1417 470.5 1.83633 0 0 77.9647 0 0 108.748 0 0 2.35255e+23 2.35255e+23 
-3.36015 0.081978 -1.03683 -0.100485 -0.932874 2.1415 2.35535e+16 9.3737e+17 1417 470.5 1.83336 0 0 78.2437 0 0 108.469 0 0 2.36111e+23 2.36111e+23 
-3.287 0.0819914 -1.03682 -0.100378 -0.932863 2.14149 2.3639e+16 9.37449e+17 1417 470.5 1.8304 0 0 78.5209 0 0 108.191 0 0 2.36961e+23 2.36961e+23 
-3.21458 0.0820047 -1.03681 -0.100272 -0.932852 2.14148 2.37239e+16 9.37527e+17 1417 470.5 1.82747 0 0 78.7964 0 0 107.916 0 0 2.37806e+23 2.37806e+23 
-3.14287 0.0820178 -1.03679 -0.100167 -0.932841 2.14146 2.38082e+16 9.37605e+17 1417 470.5 1.82455 0 0 79.07 0 0 107.642 0 0 2.38645e+23 2.38645e+23 
-3.07188 0.0820307 -1.03678 -0.100063 -0.93283 2.14145 2.38921e+16 9.37682e+17 1417 470.5 1.82166 0 0 79.342 0 0 107.37 0 0 2.39479e+23 2.39479e+23 
-3.00159 0.0820435 -1.03677 -0.0999603 -0.93282 2.14144 2.39754e+16 9.37759e+17 1417 470.5 1.81878 0 0 79.6121 0 0 107.1 0 0 2.40308e+23 2.40308e+23 
-2.93199 0.0820561 -1.03676 -0.0998585 -0.932809 2.14143 2.40582e+16 9.37836e+17 1417 470.5 1.81593 0 0 79.8805 0 0 106.832 0 0 2.41132e+23 2.41132e+23 
-2.86309 0.0820686 -1.03674 -0.0997577 -0.932799 2.14141 2.41404e+16 9.37911e+17 1417 470.5 1.81309 0 0 80.1472 0 0 106.565 0 0 2.4195e+23 2.4195e+23 
-2.79487 0.082081 -1.03673 -0.099658 -0.932789 2.1414 2.42222e+16 9.37987e+17 1417 470.5 1.81027 0 0 80.4121 0 0 106.3 0 0 2.42763e+23 2.42763e+23 
-2.72732 0.0820932 -1.03672 -0.0995592 -0.932778 2.14139 2.43034e+16 9.38062e+17 1417 470.5 1.80748 0 0 80.6753 0 0 106.037 0 0 2.43571e+23 2.43571e+23 
-2.66045 0.0821053 -1.03671 -0.0994614 -0.932768 2.14138 2.4384e+16 9.38136e+17 1417 470.5 1.8047 0 0 80.9367 0 0 105.776 0 0 2.44373e+23 2.44373e+23 
-2.59424 0.0821172 -1.0367 -0.0993646 -0.932759 2.14137 2.44642e+16 9.3821e+17 1417 470.5 1.80194 0 0 81.1963 0 0 105.516 0 0 2.4517e+23 2.4517e+23 
-2.52868 0.082129 -1.03668 -0.0992688 -0.932749 2.14135 2.45438e+16 9.38283e+17 1417 470.5 1.7992 0 0 81.4542 0 0 105.258 0 0 2.45962e+23 2.45962e+23 
-2.46378 0.0821407 -1.03667 -0.0991739 -0.932739 2.14134 2.46229e+16 9.38356e+17 1417 470.5 1.79648 0 0 81.7104 0 0 105.002 0 0 2.46749e+23 2.46749e+23 
-2.39952 0.0821522 -1.03666 -0.09908 -0.93273 2.14133 2.47015e+16 9.38429e+17 1417 470.5 1.79378 0 0 81.9649 0 0 104.747 0 0 2.4753e+23 2.4753e+23 
-2.33589 0.0821637 -1.03665 -0.098987 -0.93272 2.14132 2.47795e+16 9.38501e+17 1417 470.5 1.7911 0 0 82.2176 0 0 104.495 0 0 2.48306e+23 2.48306e+23 
-2.2729 0.0821749 -1.03664 -0.0988949 -0.932711 2.14131 2.4857e+16 9.38572e+17 1417 470.5 1.78843 0 0 82.4686 0 0 104.244 0 0 2.49077e+23 2.49077e+23 
-2.21053 0.0821861 -1.03663 -0.0988038 -0.932702 2.1413 2.49341e+16 9.38643e+17 1417 470.5 1.78579 0 0 82.7178 0 0 103.994 0 0 2.49843e+23 2.49843e+23 
-2.14878 0.0821971 -1.03662 -0.0987136 -0.932693 2.14129 2.50105e+16 9.38714e+17 1417 470.5 1.78316 0 0 82.9654 0 0 103.747 0 0 2.50603e+23 2.50603e+23 
-2.08765 0.082208 -1.0366 -0.0986242 -0.932684 2.14127 2.50865e+16 9.38784e+17 1417 470.5 1.78056 0 0 83.2112 0 0 103.501 0 0 2.51359e+23 2.51359e+23 
-2.02712 0.0822188 -1.03659 -0.0985358 -0.932675 2.14126 2.5162e+16 9.38853e+17 1417 470.5 1.77797 0 0 83.4554 0 0 103.257 0 0 2.52109e+23 2.52109e+23 
-1.96719 0.0822294 -1.03658 -0.0984483 -0.932666 2.14125 2.52369e+16 9.38922e+17 1417 470.5 1.7754 0 0 83.6978 0 0 103.014 0 0 2.52854e+23 2.52854e+23 
-1.90785 0.0822399 -1.03657 -0.0983616 -0.932658 2.14124 2.53113e+16 9.38991e+17 1417 470.5 1.77285 0 0 83.9385 0 0 102.774 0 0 2.53594e+23 2.53594e+23 
-1.8491 0.0822503 -1.03656 -0.0982758 -0.932649 2.14123 2.53852e+16 9.39059e+17 1417 470.5 1.77032 0 0 84.1776 0 0 102.535 0 0 2.54328e+23 2.54328e+23 
-1.79094 0.0822606 -1.03655 -0.0981908 -0.932641 2.14122 2.54586e+16 9.39127e+17 1417 470.5 1.76781 0 0 84.4149 0 0 102.297 0 0 2.55058e+23 2.55058e+23 
-1.73335 0.0822708 -1.03654 -0.0981067 -0.932632 2.14121 2.55315e+16 9.39194e+17 1417 470.5 1.76531 0 0 84.6506 0 0 102.062 0 0 2.55782e+23 2.55782e+23 
-1.67633 0.0822809 -1.03653 -0.0980235 -0.932624 2.1412 2.56039e+16 9.39261e+17 1417 470.5 1.76284 0 0 84.8846 0 0 101.828 0 0 2.56502e+23 2.56502e+23 
-1.61988 0.0822908 -1.03652 -0.097941 -0.932616 2.14119 2.56758e+16 9.39327e+17 1417 470.5 1.76038 0 0 85.1169 0 0 101.595 0 0 2.57216e+23 2.57216e+23 
-1.56399 0.0823006 -1.03651 -0.0978594 -0.932608 2.14118 2.57471e+16 9.39393e+17 1417 470.5 1.75794 0 0 85.3475 0 0 101.365 0 0 2.57925e+23 2.57925e+23 
-1.50865 0.0823104 -1.0365 -0.0977786 -0.9326 2.14117 2.5818e+16 9.39458e+17 1417 470.5 1.75552 0 0 85.5765 0 0 101.136 0 0 2.58629e+23 2.58629e+23 
-1.45386 0.08232 -1.03649 -0.0976986 -0.932592 2.14116 2.58884e+16 9.39523e+17 1417 470.5 1.75312 0 0 85.8039 0 0 100.908 0 0 2.59329e+23 2.59329e+23 
-1.39962 0.0823295 -1.03648 -0.0976194 -0.932584 2.14115 2.59582e+16 9.39588e+17 1417 470.5 1.75073 0 0 86.0296 0 0 100.683 0 0 2.60023e+23 2.60023e+23 
-1.34591 0.0823389 -1.03647 -0.097541 -0.932577 2.14114 2.60276e+16 9.39651e+17 1417 470.5 1.74837 0 0 86.2536 0 0 100.459 0 0 2.60712e+23 2.60712e+23 
-1.29273 0.0823482 -1.03646 -0.0974634 -0.932569 2.14113 2.60964e+16 9.39715e+17 1417 470.5 1.74602 0 0 86.476 0 0 100.236 0 0 2.61396e+23 2.61396e+23 
-1.24009 0.0823573 -1.03646 -0.0973866 -0.932562 2.14113 2.61648e+16 9.39778e+17 1417 470.5 1.74369 0 0 86.6968 0 0 100.016 0 0 2.62075e+23 2.62075e+23 
-1.18796 0.0823664 -1.03645 -0.0973105 -0.932555 2.14112 2.62326e+16 9.39841e+17 1417 470.5 1.74137 0 0 86.9159 0 0 99.7964 0 0 2.6275e+23 2.6275e+23 
-1.13635 0.0823754 -1.03644 -0.0972352 -0.932547 2.14111 2.63e+16 9.39903e+17 1417 470.5 1.73908 0 0 87.1335 0 0 99.5788 0 0 2.63419e+23 2.63419e+23 
-1.08526 0.0823843 -1.03643 -0.0971606 -0.93254 2.1411 2.63669e+16 9.39964e+17 1417 470.5 1.7368 0 0 87.3494 0 0 99.3629 0 0 2.64083e+23 2.64083e+23 
-1.03467 0.0823931 -1.03642 -0.0970868 -0.932533 2.14109 2.64333e+16 9.40026e+17 1417 470.5 1.73454 0 0 87.5637 0 0 99.1486 0 0 2.64743e+23 2.64743e+23 
-0.984577 0.0824018 -1.03641 -0.0970137 -0.932526 2.14108 2.64992e+16 9.40086e+17 1417 470.5 1.73229 0 0 87.7764 0 0 98.9359 0 0 2.65398e+23 2.65398e+23 
-0.934986 0.0824103 -1.0364 -0.0969414 -0.932519 2.14107 2.65646e+16 9.40147e+17 1417 470.5 1.73007 0 0 87.9876 0 0 98.7247 0 0 2.66048e+23 2.66048e+23 
-0.885886 0.0824188 -1.03639 -0.0968697 -0.932512 2.14106 2.66296e+16 9.40207e+17 1417 470.5 1.72786 0 0 88.1971 0 0 98.5152 0 0 2.66693e+23 2.66693e+23 
-0.837273 0.0824272 -1.03639 -0.0967988 -0.932506 2.14106 2.6694e+16 9.40266e+17 1417 470.5 1.72567 0 0 88.4051 0 0 98.3072 0 0 2.67333e+23 2.67333e+23 
-0.789142 0.0824355 -1.03638 -0.0967286 -0.932499 2.14105 2.6758e+16 9.40325e+17 1417 470.5 1.72349 0 0 88.6115 0 0 98.1008 0 0 2.67968e+23 2.67968e+23 
-0.741489 0.0824437 -1.03637 -0.0966591 -0.932492 2.14104 2.68215e+16 9.40384e+17 1417 470.5 1.72133 0 0 88.8163 0 0 97.896 0 0 2.68599e+23 2.68599e+23 
-0.694308 0.0824518 -1.03636 -0.0965903 -0.932486 2.14103 2.68845e+16 9.40442e+17 1417 470.5 1.71919 0 0 89.0196 0 0 97.6927 0 0 2.69225e+23 2.69225e+23 
-0.647595 0.0824599 -1.03635 -0.0965222 -0.932479 2.14102 2.69471e+16 9.40499e+17 1417 470.5 1.71707 0 0 89.2213 0 0 97.491 0 0 2.69846e+23 2.69846e+23 
-0.601346 0.0824678 -1.03634 -0.0964547 -0.932473 2.14101 2.70092e+16 9.40557e+17 1417 470.5 1.71496 0 0 89.4215 0 0 97.2908 0 0 2.70463e+23 2.70463e+23 
-0.555555 0.0824757 -1.03634 -0.0963879 -0.932467 2.14101 2.70708e+16 9.40613e+17 1417 470.5 1.71287 0 0 89.6201 0 0 97.0922 0 0 2.71074e+23 2.71074e+23 
-0.510218 0.0824834 -1.03633 -0.0963218 -0.93246 2.141 2.71319e+16 9.4067e+17 1417 470.5 1.7108 0 0 89.8173 0 0 96.895 0 0 2.71682e+23 2.71682e+23 
-0.46533 0.0824911 -1.03632 -0.0962564 -0.932454 2.14099 2.71926e+16 9.40726e+17 1417 470.5 1.70874 0 0 90.0129 0 0 96.6994 0 0 2.72284e+23 2.72284e+23 
-0.420888 0.0824987 -1.03631 -0.0961916 -0.932448 2.14098 2.72528e+16 9.40781e+17 1417 470.5 1.7067 0 0 90.2069 0 0 96.5053 0 0 2.72882e+23 2.72882e+23 
-0.376887 0.0825062 -1.03631 -0.0961274 -0.932442 2.14098 2.73126e+16 9.40836e+17 1417 470.5 1.70467 0 0 90.3995 0 0 96.3128 0 0 2.73475e+23 2.73475e+23 
